"Date of Download: 2023-07-21_19:02:51"
"Search Parameters: Data Level:all  Trait List:  Trial List:7674,8094,7658,7675,7656,7660,9226,7668,7659,7662,7657,7665,7669,7670,9365,9472,9366,9348,9477,10336,9376,10335,10542,10649,11057,10978,11213,10794,11501  Accession List:  Plot List:  Plant List:  Location List:  Year List:2020,2021,2022  Include Timestamp:0  Trait Contains:  Minimum Phenotype:   Maximum Phenotype:  Exclude Phenotype Outlier: 0"

"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","Cassava anthracnose disease severity|month 5|COMP:0000273","Cassava anthracnose disease severity|month 7|COMP:0000274","Cassava bacterial blight severity|month 5|COMP:0000271","Cassava bacterial blight severity|month 7|COMP:0000272","Change in weight after boiling computation percentage|month 10|boiling time 20 minutes|COMP:0000224","Change in weight after boiling computation percentage|month 10|boiling time 30 minutes|COMP:0000225","Total carotenes ug/g NIRS 400-2500 nm|CO_334:0001051","beta carotene content ug/g NIRS 400-2500 nm|CO_334:0001053","branching level counting|CO_334:0000079","cassava anthractnose disease severity in 3-month|CO_334:0000218","cassava bacterial blight severity 3-month evaluation|CO_334:0000175","dry matter content by specific gravity method|CO_334:0000160","dry matter content by table-top NIRS in percentage|CO_334:0002057","first apical branch height measurement in cm|CO_334:0000106","fresh root yield|CO_334:0000013","fresh storage root weight per plot|CO_334:0000012","frog skin disease : visual 1-5|CO_334:0000093","hydrogen cyanide ug/g wet basis|month 10|COMP:0000322","initial plant vigor assessment 1-5|CO_334:0000220","lodged plants estimation 1-3|CO_334:0000301","lodged plants estimation 1-3|month 6|COMP:0000208","marketable root number counting|CO_334:0000169","marketable root weight measurement in kg|CO_334:0000131","number of planted stakes per plant counting|CO_334:0000300","number of planted stakes per plot counting|CO_334:0000159","plant architecture visual rating 1-5|CO_334:0000099","plant height measurement in cm|CO_334:0000018","plant height with leaf in cm|CO_334:0000123","plant stands harvested counting|CO_334:0000010","root color visual rating 1-3|CO_334:0000221","root constriction visual rating 1-3|CO_334:0000109","root evaluation scaled 1-5|CO_334:0000228","root flesh color 25% center ring visual rating 1-8|CO_334:0002080","root flesh color 25% outer ring visual rating 1-8|CO_334:0002081","root flesh color 50% inner ring visual rating 1-8|CO_334:0002079","root length evaluation scaled 1-3|CO_334:0000226","root number per plot counting|CO_334:0000011","root weight in air|CO_334:0000157","root weight in water|CO_334:0000158","rotted storage root counting|CO_334:0000084","sprout count discrete counting|CO_334:0000138","storage root neck length visual rating 1-3|CO_334:0000223","storage root shape visual rating 1-6|CO_334:0000020","thrips severity : visual 1-5|CO_334:0002084","thrips severity : visual 1-5|at harvesting|COMP:0000282","total carotenoid by chart 1-8|CO_334:0000161","notes"
"2020","174","CIAT","CIAT cassava breeding, Cali, Colombia","7656","202039BCPRC_pivi","PRC","RCBD","3.2","4","","","","2020-July-07","","332","Pivijay","2300861","Veronica","VERONICA","plot","2301479","202039BCPRC_pivi_rep2_Veronica_28","2","2","28","2","13","test","","","","","","","","","","","","","","","","","","","","3","","1","","","","10","","","","","","","","","","","","","","","","9","","","","",""," (Operator: lizbethpino, Time: )"
"2020","174","CIAT","CIAT cassava breeding, Cali, Colombia","7656","202039BCPRC_pivi","PRC","RCBD","3.2","4","","","","2020-July-07","","332","Pivijay","236646","SMB2446-2","Caiseli,Caiselli,CAISELLI","plot","2301483","202039BCPRC_pivi_rep3_Caiselli_72","3","3","72","4","9","test","","","","","","","","","","","","","","","","","","","","4","","1","","","","10","","","","","","","","","","","","","","","","10","","","","",""," (Operator: lizbethpino, Time: )"
"2020","174","CIAT","CIAT cassava breeding, Cali, Colombia","7656","202039BCPRC_pivi","PRC","RCBD","3.2","4","","","","2020-July-07","","332","Pivijay","271094","COSTENA","Costena","plot","2301542","202039BCPRC_pivi_rep3_Costena_57","3","3","57","3","17","test","","","","","","","","","","","","","","","","","","","","4","","1","","","","10","","","","","","","","","","","","","","","","10","","","","",""," (Operator: lizbethpino, Time: )"
"2020","174","CIAT","CIAT cassava breeding, Cali, Colombia","7656","202039BCPRC_pivi","PRC","RCBD","3.2","4","","","","2020-July-07","","332","Pivijay","2169480","GM9400-1","","plot","2301520","202039BCPRC_pivi_rep3_GM9400-1_66","3","3","66","4","15","test","","","","","","","","","","","","","","","","","","","","","","","","","","10","","","","","","","","","","","","","","","","0","","","","",""," (Operator: lizbethpino, Time: )"
"2020","174","CIAT","CIAT cassava breeding, Cali, Colombia","7656","202039BCPRC_pivi","PRC","RCBD","3.2","4","","","","2020-July-07","","332","Pivijay","2169483","GM9411-1","","plot","2301548","202039BCPRC_pivi_rep3_GM9411-1_80","3","3","80","4","1","test","","","","","","","","","","","","","","","","","","","","","","","","","","10","","","","","","","","","","","","","","","","0","","","","",""," (Operator: lizbethpino, Time: )"
"2020","174","CIAT","CIAT cassava breeding, Cali, Colombia","7656","202039BCPRC_pivi","PRC","RCBD","3.2","4","","","","2020-July-07","","332","Pivijay","2169484","GM9418-8","","plot","2301510","202039BCPRC_pivi_rep3_GM9418-8_62","3","3","62","4","19","test","","","","","","","","","","","","","","","","","","","","4","","1","","","","10","","","","","","","","","","","","","","","","6","","","","",""," (Operator: lizbethpino, Time: )"
"2020","174","CIAT","CIAT cassava breeding, Cali, Colombia","7656","202039BCPRC_pivi","PRC","RCBD","3.2","4","","","","2020-July-07","","332","Pivijay","2169487","GM9458-6","","plot","2301521","202039BCPRC_pivi_rep3_GM9458-6_71","3","3","71","4","10","test","","","","","","","","","","","","","","","","","","","","","","","","","","10","","","","","","","","","","","","","","","","0","","","","",""," (Operator: lizbethpino, Time: )"
"2020","174","CIAT","CIAT cassava breeding, Cali, Colombia","7656","202039BCPRC_pivi","PRC","RCBD","3.2","4","","","","2020-July-07","","332","Pivijay","2169489","GM9464-1","","plot","2301489","202039BCPRC_pivi_rep3_GM9464-1_59","3","3","59","3","19","test","","","","","","","","","","","","","","","","","","","","3","","1","","","","10","","","","","","","","","","","","","","","","1","","","","",""," (Operator: lizbethpino, Time: )"
"2020","174","CIAT","CIAT cassava breeding, Cali, Colombia","7656","202039BCPRC_pivi","PRC","RCBD","3.2","4","","","","2020-July-07","","332","Pivijay","323773","SM3536-44","","plot","2301501","202039BCPRC_pivi_rep3_SM3536-44_79","3","3","79","4","2","test","","","","","","","","","","","","","","","","","","","","3","","1","","","","10","","","","","","","","","","","","","","","","9","","","","",""," (Operator: lizbethpino, Time: )"
"2020","174","CIAT","CIAT cassava breeding, Cali, Colombia","7656","202039BCPRC_pivi","PRC","RCBD","3.2","4","","","","2020-July-07","","332","Pivijay","2169810","SM4286-218","","plot","2301492","202039BCPRC_pivi_rep3_SM4286-218_77","3","3","77","4","4","test","","","","","","","","","","","","","","","","","","","","","","","","","","10","","","","","","","","","","","","","","","","0","","","","",""," (Operator: lizbethpino, Time: )"
"2020","174","CIAT","CIAT cassava breeding, Cali, Colombia","7656","202039BCPRC_pivi","PRC","RCBD","3.2","4","","","","2020-July-07","","332","Pivijay","2169820","SM4289-179","","plot","2301541","202039BCPRC_pivi_rep3_SM4289-179_55","3","3","55","3","15","test","","","","","","","","","","","","","","","","","","","","4","","1","","","","10","","","","","","","","","","","","","","","","8","","","","",""," (Operator: lizbethpino, Time: )"
"2020","174","CIAT","CIAT cassava breeding, Cali, Colombia","7656","202039BCPRC_pivi","PRC","RCBD","3.2","4","","","","2020-July-07","","332","Pivijay","2169824","SM4289-438","","plot","2301522","202039BCPRC_pivi_rep3_SM4289-438_76","3","3","76","4","5","test","","","","","","","","","","","","","","","","","","","","3","","1","","","","10","","","","","","","","","","","","","","","","4","","","","",""," (Operator: lizbethpino, Time: )"
"2020","174","CIAT","CIAT cassava breeding, Cali, Colombia","7656","202039BCPRC_pivi","PRC","RCBD","3.2","4","","","","2020-July-07","","332","Pivijay","2169830","SM4291-1","","plot","2301475","202039BCPRC_pivi_rep3_SM4291-1_70","3","3","70","4","11","test","","","","","","","","","","","","","","","","","","","","4","","1","","","","10","","","","","","","","","","","","","","","","1","","","","",""," (Operator: lizbethpino, Time: )"
"2020","174","CIAT","CIAT cassava breeding, Cali, Colombia","7656","202039BCPRC_pivi","PRC","RCBD","3.2","4","","","","2020-July-07","","332","Pivijay","2169833","SM4292-11","","plot","2301485","202039BCPRC_pivi_rep3_SM4292-11_78","3","3","78","4","3","test","","","","","","","","","","","","","","","","","","","","4","","1","","","","10","","","","","","","","","","","","","","","","4","","","","",""," (Operator: lizbethpino, Time: )"
"2020","174","CIAT","CIAT cassava breeding, Cali, Colombia","7656","202039BCPRC_pivi","PRC","RCBD","3.2","4","","","","2020-July-07","","332","Pivijay","2169838","SM4320-56","","plot","2301488","202039BCPRC_pivi_rep3_SM4320-56_58","3","3","58","3","18","test","","","","","","","","","","","","","","","","","","","","","","","","","","10","","","","","","","","","","","","","","","","0","","","","",""," (Operator: lizbethpino, Time: )"
"2020","174","CIAT","CIAT cassava breeding, Cali, Colombia","7656","202039BCPRC_pivi","PRC","RCBD","3.2","4","","","","2020-July-07","","332","Pivijay","2169842","SM4354-18","","plot","2301525","202039BCPRC_pivi_rep3_SM4354-18_75","3","3","75","4","6","test","","","","","","","","","","","","","","","","","","","","4","","1","","","","10","","","","","","","","","","","","","","","","1","","","","",""," (Operator: lizbethpino, Time: )"
"2020","174","CIAT","CIAT cassava breeding, Cali, Colombia","7656","202039BCPRC_pivi","PRC","RCBD","3.2","4","","","","2020-July-07","","332","Pivijay","2169845","SM4357-2","","plot","2301512","202039BCPRC_pivi_rep3_SM4357-2_73","3","3","73","4","8","test","","","","","","","","","","","","","","","","","","","","","","","","","","10","","","","","","","","","","","","","","","","0","","","","",""," (Operator: lizbethpino, Time: )"
"2020","174","CIAT","CIAT cassava breeding, Cali, Colombia","7656","202039BCPRC_pivi","PRC","RCBD","3.2","4","","","","2020-July-07","","332","Pivijay","2169848","SM4376-3","","plot","2301534","202039BCPRC_pivi_rep3_SM4376-3_81","3","3","81","4","","test","","","","","","","","","","","","","","","","","","","","3","","1","","","","10","","","","","","","","","","","","","","","","5","","","","",""," (Operator: lizbethpino, Time: )"
"2020","174","CIAT","CIAT cassava breeding, Cali, Colombia","7656","202039BCPRC_pivi","PRC","RCBD","3.2","4","","","","2020-July-07","","332","Pivijay","2169883","SM4423-1","","plot","2301550","202039BCPRC_pivi_rep3_SM4423-1_68","3","3","68","4","13","test","","","","","","","","","","","","","","","","","","","","","","","","","","10","","","","","","","","","","","","","","","","0","","","","",""," (Operator: lizbethpino, Time: )"
"2020","174","CIAT","CIAT cassava breeding, Cali, Colombia","7656","202039BCPRC_pivi","PRC","RCBD","3.2","4","","","","2020-July-07","","332","Pivijay","2169884","SM4433-12","","plot","2301476","202039BCPRC_pivi_rep3_SM4433-12_63","3","3","63","4","18","test","","","","","","","","","","","","","","","","","","","","","","","","","","10","","","","","","","","","","","","","","","","0","","","","",""," (Operator: lizbethpino, Time: )"
"2020","174","CIAT","CIAT cassava breeding, Cali, Colombia","7656","202039BCPRC_pivi","PRC","RCBD","3.2","4","","","","2020-July-07","","332","Pivijay","2169892","SM4471-21","","plot","2301538","202039BCPRC_pivi_rep3_SM4471-21_65","3","3","65","4","16","test","","","","","","","","","","","","","","","","","","","","","","","","","","10","","","","","","","","","","","","","","","","0","","","","",""," (Operator: lizbethpino, Time: )"
"2020","174","CIAT","CIAT cassava breeding, Cali, Colombia","7656","202039BCPRC_pivi","PRC","RCBD","3.2","4","","","","2020-July-07","","332","Pivijay","2169896","SM4471-44","","plot","2301513","202039BCPRC_pivi_rep3_SM4471-44_60","3","3","60","3","20","test","","","","","","","","","","","","","","","","","","","","4","","1","","","","10","","","","","","","","","","","","","","","","4","","","","",""," (Operator: lizbethpino, Time: )"
"2020","174","CIAT","CIAT cassava breeding, Cali, Colombia","7656","202039BCPRC_pivi","PRC","RCBD","3.2","4","","","","2020-July-07","","332","Pivijay","2169898","SM4471-64","","plot","2301484","202039BCPRC_pivi_rep3_SM4471-64_61","3","3","61","4","20","test","","","","","","","","","","","","","","","","","","","","","","","","","","10","","","","","","","","","","","","","","","","0","","","","",""," (Operator: lizbethpino, Time: )"
"2020","174","CIAT","CIAT cassava breeding, Cali, Colombia","7656","202039BCPRC_pivi","PRC","RCBD","3.2","4","","","","2020-July-07","","332","Pivijay","2169906","SM4483-2","","plot","2301536","202039BCPRC_pivi_rep3_SM4483-2_69","3","3","69","4","12","test","","","","","","","","","","","","","","","","","","","","4","","1","","","","10","","","","","","","","","","","","","","","","6","","","","",""," (Operator: lizbethpino, Time: )"
"2020","174","CIAT","CIAT cassava breeding, Cali, Colombia","7656","202039BCPRC_pivi","PRC","RCBD","3.2","4","","","","2020-July-07","","332","Pivijay","2169918","SM4487-7","","plot","2301486","202039BCPRC_pivi_rep3_SM4487-7_56","3","3","56","3","16","test","","","","","","","","","","","","","","","","","","","","4","","1","","","","10","","","","","","","","","","","","","","","","3","","","","",""," (Operator: lizbethpino, Time: )"
"2020","174","CIAT","CIAT cassava breeding, Cali, Colombia","7656","202039BCPRC_pivi","PRC","RCBD","3.2","4","","","","2020-July-07","","332","Pivijay","147207","TAI8","Tai8","plot","2301540","202039BCPRC_pivi_rep3_Tai8_67","3","3","67","4","14","test","","","","","","","","","","","","","","","","","","","","4","","1","","","","10","","","","","","","","","","","","","","","","10","","","","",""," (Operator: lizbethpino, Time: )"
"2020","174","CIAT","CIAT cassava breeding, Cali, Colombia","7656","202039BCPRC_pivi","PRC","RCBD","3.2","4","","","","2020-July-07","","332","Pivijay","2300860","Venezolana","","plot","2301493","202039BCPRC_pivi_rep3_Venezolana_64","3","3","64","4","17","test","","","","","","","","","","","","","","","","","","","","4","","1","","","","10","","","","","","","","","","","","","","","","10","","","","",""," (Operator: lizbethpino, Time: )"
"2020","174","CIAT","CIAT cassava breeding, Cali, Colombia","7656","202039BCPRC_pivi","PRC","RCBD","3.2","4","","","","2020-July-07","","332","Pivijay","2300861","Veronica","VERONICA","plot","2301529","202039BCPRC_pivi_rep3_Veronica_74","3","3","74","4","7","test","","","","","","","","","","","","","","","","","","","","3","","1","","","","10","","","","","","","","","","","","","","","","10","","","","",""," (Operator: lizbethpino, Time: )"
"2020","174","CIAT","CIAT cassava breeding, Cali, Colombia","7657","202045BCEPR_cere","EPR","RCBD","2","4","","","","2020-July-23","2021-June-16","367","Cerete","236646","SMB2446-2","Caiseli,Caiselli,CAISELLI","plot","2301611","202045BCEPR_cere_rep1_Caiselli_49","1","1","49","12","2","test","","1","1","2","2","","","","","","1","1","36.85","","","25.90","12.43","","","4","1","","","","","10","2","","","4","","","2","","","","","","4160","480","4","9","","","1","",""," (Operator: lizbethpino, Time: )"
"2020","174","CIAT","CIAT cassava breeding, Cali, Colombia","7657","202045BCEPR_cere","EPR","RCBD","2","4","","","","2020-July-23","2021-June-16","367","Cerete","271094","COSTENA","Costena","plot","2301657","202045BCEPR_cere_rep1_Costena_1","1","1","1","1","1","test","","1","1","2","2","","","","","","1","1","35.56","","","29.58","14.2","","","3","1","","","","","10","2","","","5","","","2","","","","","","3580","390","2","7","","","1","",""," (Operator: lizbethpino, Time: )"
"2020","174","CIAT","CIAT cassava breeding, Cali, Colombia","7657","202045BCEPR_cere","EPR","RCBD","2","4","","","","2020-July-23","2021-June-16","367","Cerete","2169151","GM10189-4","","plot","2301706","202045BCEPR_cere_rep1_GM10189-4_29","1","1","29","29","1","test","","1","1","2","2","","","","","","1","1","22.43","","","14.88","7.14","","","5","3","","","","","10","4","","","3","","","4","","","","","","3700","140","5","6","","","1","",""," (Operator: lizbethpino, Time: )"
"2020","174","CIAT","CIAT cassava breeding, Cali, Colombia","7657","202045BCEPR_cere","EPR","RCBD","2","4","","","","2020-July-23","2021-June-16","367","Cerete","2169154","GM10194-1","","plot","2301637","202045BCEPR_cere_rep1_GM10194-1_17","1","1","17","17","1","test","","1","1","2","2","","","","","","0","","","","","","","","","","","","","","","10","","","","","","","","","","","","","","","","1","","","","",""," (Operator: lizbethpino, Time: )"
"2020","174","CIAT","CIAT cassava breeding, Cali, Colombia","7657","202045BCEPR_cere","EPR","RCBD","2","4","","","","2020-July-23","2021-June-16","367","Cerete","2169156","GM10194-3","","plot","2301599","202045BCEPR_cere_rep1_GM10194-3_63","1","1","63","3","3","test","","1","1","2","2","","","","","","1","1","28.25","","","14.46","6.94","","","4","1","","","","","10","3","","","3","","","2","","","","","","3960","280","","3","","","1","",""," (Operator: lizbethpino, Time: )"
"2020","174","CIAT","CIAT cassava breeding, Cali, Colombia","7657","202045BCEPR_cere","EPR","RCBD","2","4","","","","2020-July-23","2021-June-16","367","Cerete","2169158","GM10194-5","","plot","2301691","202045BCEPR_cere_rep1_GM10194-5_25","1","1","25","25","1","test","","1","1","2","2","","","","","","1","1","27.42","","","20.21","9.7","","","4","3","","","","","10","4","","","4","","","3","","","","","","3780","250","","6","","","1","",""," (Operator: lizbethpino, Time: )"
"2020","174","CIAT","CIAT cassava breeding, Cali, Colombia","7657","202045BCEPR_cere","EPR","RCBD","2","4","","","","2020-July-23","2021-June-16","367","Cerete","2169159","GM10194-6","","plot","2301557","202045BCEPR_cere_rep1_GM10194-6_55","1","1","55","6","2","test","","1","1","2","3","","","","","","1","1","22.80","","","7.92","3.8","","","4","3","","","","","10","3","","","2","","","3","","","","","","3000","120","3","4","","","1","",""," (Operator: lizbethpino, Time: )"
"2020","174","CIAT","CIAT cassava breeding, Cali, Colombia","7657","202045BCEPR_cere","EPR","RCBD","2","4","","","","2020-July-23","2021-June-16","367","Cerete","2169173","GM10213-3","","plot","2301556","202045BCEPR_cere_rep1_GM10213-3_7","1","1","7","7","1","test","","","","","","","","","","","","","","","","","","","","","","","","","","10","","","","","","","","","","","","","","","","0","","","","",""," (Operator: lizbethpino, Time: )"
"2020","174","CIAT","CIAT cassava breeding, Cali, Colombia","7657","202045BCEPR_cere","EPR","RCBD","2","4","","","","2020-July-23","2021-June-16","367","Cerete","2169183","GM10214-9","","plot","2301578","202045BCEPR_cere_rep1_GM10214-9_16","1","1","16","16","1","test","","1","1","2","2","","","","","","1","1","33.37","","","21.35","10.25","","","4","3","","","","","10","4","","","4","","","2","","","","","","3680","360","","5","","","1","",""," (Operator: lizbethpino, Time: )"
"2020","174","CIAT","CIAT cassava breeding, Cali, Colombia","7657","202045BCEPR_cere","EPR","RCBD","2","4","","","","2020-July-23","2021-June-16","367","Cerete","2169205","GM10221-7","","plot","2301674","202045BCEPR_cere_rep1_GM10221-7_74","1","1","74","14","3","test","","1","1","2","2","","","","","","1","1","30.50","","","24.54","11.78","","","4","3","","","","","10","3","","","4","","","2","","","","","","3380","280","","5","","","1","",""," (Operator: lizbethpino, Time: )"
"2020","174","CIAT","CIAT cassava breeding, Cali, Colombia","7657","202045BCEPR_cere","EPR","RCBD","2","4","","","","2020-July-23","2021-June-16","367","Cerete","2169238","GM10292-9","","plot","2301708","202045BCEPR_cere_rep1_GM10292-9_30","1","1","30","30","1","test","","1","1","2","2","","","","","","1","1","24.93","","","9.21","4.42","","","4","3","","","","","10","4","","","2","","","3","","","","","","2680","140","2","7","","","1","",""," (Operator: lizbethpino, Time: )"
"2020","174","CIAT","CIAT cassava breeding, Cali, Colombia","7657","202045BCEPR_cere","EPR","RCBD","2","4","","","","2020-July-23","2021-June-16","367","Cerete","2169244","GM10299-1","","plot","2301648","202045BCEPR_cere_rep1_GM10299-1_38","1","1","38","23","2","test","","1","1","2","2","","","","","","1","1","28.38","","","48.13","23.1","","","5","2","","","","","10","3","","","6","","","2","","","","","","3920","280","4","10","","","1","",""," (Operator: lizbethpino, Time: )"
"2020","174","CIAT","CIAT cassava breeding, Cali, Colombia","7657","202045BCEPR_cere","EPR","RCBD","2","4","","","","2020-July-23","2021-June-16","367","Cerete","2169245","GM10299-2","","plot","2301632","202045BCEPR_cere_rep1_GM10299-2_67","1","1","67","7","3","test","","1","1","2","2","","","","","","1","1","29.51","","","10.75","5.16","","","5","3","","","","","10","3","","","6","","","3","","","","","","3740","290","8","10","","","1","",""," (Operator: lizbethpino, Time: )"
"2020","174","CIAT","CIAT cassava breeding, Cali, Colombia","7657","202045BCEPR_cere","EPR","RCBD","2","4","","","","2020-July-23","2021-June-16","367","Cerete","2169256","GM10352-1","","plot","2301563","202045BCEPR_cere_rep1_GM10352-1_9","1","1","9","9","1","test","","1","1","2","2","","","","","","1","1","26.39","","","3.88","1.86","","","4","3","","","","","10","4","","","4","","","4","","","","","","1820","110","2","4","","","1","",""," (Operator: lizbethpino, Time: )"
